CREATION_ANALYSIS_KEY,CREATION_DATE,COMPONENT,EFFORT,TYPE,TAGS,SEVERITY,maintainability_Rating,security_Rating,RELIABILITY_RATING,DEVELOPMENT_COST,MESSAGE
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/generation/MP3DirectoryGenerator.java,5,CODE_SMELL,"misra,unused",0.4,1,0.1,0.05,3046680,This block of commented-out lines of code should be removed.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/generation/MP3DirectoryGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/generation/MP3DirectoryGenerator.java,12,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,"The Cyclomatic Complexity of this method ""getVBRHeaderFrames"" is 12 which is greater than 10 authorized."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/generation/MP3DirectoryGenerator.java,5,CODE_SMELL,"cert,cwe,misra",0.4,1,0.1,0.05,3046680,Add a default case to this switch.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/generation/MP3DirectoryGenerator.java,10,CODE_SMELL,"cert,error-handling,suspicious",0.6,1,0.1,0.05,3046680,Either log or rethrow this exception.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/generation/MP3DirectoryGenerator.java,5,BUG,cert,0.6,1,0.1,0.05,3046680,Remove this useless shift
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/generation/RequestGenerator.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,"Rename this field ""global_container_encoding"" to match the regular expression '^[a-z][a-zA-Z0-9]*$'."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/generation/RequestGenerator.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,"Rename this field ""container_encoding"" to match the regular expression '^[a-z][a-zA-Z0-9]*$'."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/generation/RequestGenerator.java,5,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Move the array designator from the variable to the type.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/generation/RequestGenerator.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,"Rename this field ""generate_attributes"" to match the regular expression '^[a-z][a-zA-Z0-9]*$'."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/generation/RequestGenerator.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,"Rename this field ""global_generate_attributes"" to match the regular expression '^[a-z][a-zA-Z0-9]*$'."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/generation/RequestGenerator.java,10,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""parameter"" 4 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/generation/RequestGenerator.java,10,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""value"" 4 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/generation/RequestGenerator.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,"Rename this field ""form_encoding"" to match the regular expression '^[a-z][a-zA-Z0-9]*$'."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/generation/RequestGenerator.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,"Rename this field ""global_form_encoding"" to match the regular expression '^[a-z][a-zA-Z0-9]*$'."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/generation/RequestGenerator.java,10,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,Refactor this code to not nest more than 3 if/for/while/switch/try statements.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/generation/RequestGenerator.java,14,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,"The Cyclomatic Complexity of this method ""generate"" is 14 which is greater than 10 authorized."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/generation/SessionAttributeGenerator.java,8,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""Session attribute '"" 3 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/generation/SessionAttributeGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/generation/XPathDirectoryGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/reading/ImageReader.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Reorder the modifiers to comply with the Java Language Specification.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/reading/ImageReader.java,90,CODE_SMELL,"antipattern,code-smell",0.2,1,0.1,0.05,3046680,Complex class
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/reading/ImageReader.java,13,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,"The Cyclomatic Complexity of this method ""getTransform"" is 13 which is greater than 10 authorized."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/reading/ImageReader.java,80,CODE_SMELL,"lock-in,pitfall",0.4,1,0.1,0.05,3046680,Use classes from the Java API instead of Sun classes.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/reading/ImageReader.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/reading/ImageReader.java,10,CODE_SMELL,"cert,error-handling,suspicious",0.6,1,0.1,0.05,3046680,Either log or rethrow this exception.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/reading/ResourceReader.java,5,CODE_SMELL,clumsy,0.2,1,0.1,0.05,3046680,Directly append the argument of String.valueOf().
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/reading/ResourceReader.java,90,CODE_SMELL,"antipattern,code-smell",0.2,1,0.1,0.05,3046680,Complex class
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/reading/ResourceReader.java,5,CODE_SMELL,performance,0.4,1,0.1,0.05,3046680,"Use ""Long.toString"" instead."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/reading/ResourceReader.java,12,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,"The Cyclomatic Complexity of this method ""processStream"" is 12 which is greater than 10 authorized."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/reading/ResourceReader.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/serialization/HTMLSerializer.java,30,CODE_SMELL,pitfall,0.4,1,0.1,0.05,3046680,2 duplicated blocks of code must be removed.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/serialization/LinkSerializer.java,2,CODE_SMELL,clumsy,0.2,1,0.1,0.05,3046680,Replace this if-then-else statement by a single return statement.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/serialization/LinkSerializer.java,1,CODE_SMELL,style,0.2,1,0.1,0.05,3046680,"At most one statement is allowed per line, but 2 statements were found on this line."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/serialization/LinkSerializer.java,20,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,"Method has 10 parameters, which is greater than 7 authorized."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/serialization/LinkSerializer.java,20,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,"Method has 8 parameters, which is greater than 7 authorized."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/serialization/LinkSerializer.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long parameter list
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/serialization/ZipArchiveSerializer.java,90,CODE_SMELL,"antipattern,code-smell",0.2,1,0.1,0.05,3046680,Complex class
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/serialization/ZipArchiveSerializer.java,10,CODE_SMELL,bad-practice,0.4,1,0.1,0.05,3046680,"Move the ""entry"" string literal on the left side of this string comparison."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/serialization/ZipArchiveSerializer.java,5,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,"Reduce this switch case number of lines from 8 to at most 5, for example by extracting code into methods."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/serialization/ZipArchiveSerializer.java,10,CODE_SMELL,bad-practice,0.4,1,0.1,0.05,3046680,"Move the ""archive"" string literal on the left side of this string comparison."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/serialization/ZipArchiveSerializer.java,11,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,"The Cyclomatic Complexity of this method ""addEntry"" is 11 which is greater than 10 authorized."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/serialization/ZipArchiveSerializer.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/serialization/ZipArchiveSerializer.java,11,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,"The Cyclomatic Complexity of this method ""startElement"" is 11 which is greater than 10 authorized."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/serialization/ZipArchiveSerializer.java,5,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,"Reduce this switch case number of lines from 10 to at most 5, for example by extracting code into methods."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/serialization/ZipArchiveSerializer.java,5,CODE_SMELL,"cert,cwe,misra",0.4,1,0.1,0.05,3046680,Add a default case to this switch.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/serialization/ZipArchiveSerializer.java,5,CODE_SMELL,bad-practice,0.4,1,0.1,0.05,3046680,"Add the ""@Override"" annotation above this method signature"
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/AugmentTransformer.java,20,CODE_SMELL,performance,0.4,1,0.1,0.05,3046680,"Replace the synchronized class ""StringBuffer"" by an unsynchronized one such as ""StringBuilder""."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/AugmentTransformer.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/EncodeURLTransformer.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/EncodeURLTransformer.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Reorder the modifiers to comply with the Java Language Specification.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/EncodeURLTransformer.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/EncodeURLTransformer.java,10,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,Refactor this code to not nest more than 3 if/for/while/switch/try statements.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/EncodeURLTransformer.java,5,CODE_SMELL,clumsy,0.4,1,0.1,0.05,3046680,Merge this if statement with the enclosing one.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/FilterTransformer.java,5,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Move the array designator from the variable to the type.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/FilterTransformer.java,90,CODE_SMELL,"antipattern,code-smell",0.2,1,0.1,0.05,3046680,Complex class
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/FilterTransformer.java,10,CODE_SMELL,bad-practice,0.4,1,0.1,0.05,3046680,"Move the """" string literal on the left side of this string comparison."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/FilterTransformer.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/LogTransformer.java,1,CODE_SMELL,style,0.2,1,0.1,0.05,3046680,"At most one statement is allowed per line, but 2 statements were found on this line."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/LogTransformer.java,8,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal "",local="" 3 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/LogTransformer.java,5,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Move the array designator from the variable to the type.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/LogTransformer.java,10,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""name="" 4 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/LogTransformer.java,90,CODE_SMELL,"antipattern,code-smell",0.2,1,0.1,0.05,3046680,Complex class
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/LogTransformer.java,20,CODE_SMELL,performance,0.4,1,0.1,0.05,3046680,"Replace the synchronized class ""StringBuffer"" by an unsynchronized one such as ""StringBuilder""."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/LogTransformer.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/LogTransformer.java,5,CODE_SMELL,clumsy,0.4,1,0.1,0.05,3046680,Call the static method Integer.toString(...) instead of instantiating a temporary object to perform this to string conversion.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/LogTransformer.java,5,CODE_SMELL,performance,0.4,1,0.1,0.05,3046680,"Use ""Integer.toString"" instead."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/LogTransformer.java,10,CODE_SMELL,"bad-practice,cert",0.4,1,0.1,0.05,3046680,Replace this use of System.out or System.err by a logger.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/pagination/PageRules.java,10,VULNERABILITY,cwe,0.4,1,0.1,0.05,3046680,Make charCount a static final constant or non-public and provide accessors if needed.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/pagination/PageRules.java,10,VULNERABILITY,cwe,0.4,1,0.1,0.05,3046680,Make elementName a static final constant or non-public and provide accessors if needed.
